signal_idx,signal_time_utc,entry_target_time_utc,planned_exit_target_time_utc,direction,direction_label,signal_close,sma,diff,reason,entry_time_utc,exit_time_utc,entry_price,exit_price,raw_usd,cost_usd,net_usd,mfe_usd,mae_usd,path_high,path_low,m1_bars_in_trade
14580,2024-10-15T18:00:00+00:00,2024-10-15T19:00:00+00:00,2024-10-16T08:00:00+00:00,1,long,2664.69,2652.8630000000003,11.82699999999977,close_sma_diff_11.8270,2024-10-15T19:00:00+00:00,2024-10-16T08:00:00+00:00,2664.69,2666.65,1.9600000000000364,0.35,1.6100000000000363,5.369999999999891,5.960000000000036,2670.06,2658.73,720
14594,2024-10-16T09:00:00+00:00,2024-10-16T10:00:00+00:00,2024-10-16T22:00:00+00:00,1,long,2677.22,2666.219,11.000999999999749,close_sma_diff_11.0010,2024-10-16T10:00:00+00:00,2024-10-16T22:00:00+00:00,2677.17,2673.7,-3.4700000000002547,0.35,-3.8200000000002547,8.069999999999709,11.039999999999964,2685.24,2666.13,721
14625,2024-10-17T17:00:00+00:00,2024-10-17T18:00:00+00:00,2024-10-18T07:00:00+00:00,1,long,2695.68,2684.18,11.5,close_sma_diff_11.5000,2024-10-17T18:00:00+00:00,2024-10-18T07:00:00+00:00,2695.69,2710.2,14.509999999999764,0.35,14.159999999999764,16.259999999999764,11.720000000000255,2711.95,2683.97,720
14639,2024-10-18T08:00:00+00:00,2024-10-18T09:00:00+00:00,2024-10-18T21:00:00+00:00,1,long,2711.4,2700.868,10.532000000000153,close_sma_diff_10.5320,2024-10-18T09:00:00+00:00,2024-10-18T21:00:00+00:00,2711.3,2715.99,4.6899999999996,0.35,4.3399999999996,8.809999999999945,9.519999999999982,2720.11,2701.78,721
14672,2024-10-21T18:00:00+00:00,2024-10-21T19:00:00+00:00,2024-10-22T08:00:00+00:00,-1,short,2720.3,2731.7410000000004,-11.441000000000258,close_sma_diff_-11.4410,2024-10-21T19:00:00+00:00,2024-10-22T08:00:00+00:00,2719.98,2734.47,-14.489999999999782,0.35,-14.839999999999781,5.710000000000036,16.039999999999964,2736.02,2714.27,720
14716,2024-10-23T16:00:00+00:00,2024-10-23T17:00:00+00:00,2024-10-24T06:00:00+00:00,-1,short,2737.29,2749.5629999999996,-12.272999999999683,close_sma_diff_-12.2730,2024-10-23T17:00:00+00:00,2024-10-24T06:00:00+00:00,2737.35,2723.83,13.519999999999982,0.35,13.169999999999982,28.56999999999971,1.2400000000002365,2738.59,2708.78,720
14732,2024-10-24T09:00:00+00:00,2024-10-24T10:00:00+00:00,2024-10-24T22:00:00+00:00,1,long,2735.22,2723.701,11.518999999999778,close_sma_diff_11.5190,2024-10-24T10:00:00+00:00,2024-10-24T22:00:00+00:00,2735.25,2734.63,-0.6199999999998909,0.35,-0.9699999999998908,7.940000000000055,12.760000000000218,2743.19,2722.49,721
14763,2024-10-25T17:00:00+00:00,2024-10-25T18:00:00+00:00,2024-10-28T06:00:00+00:00,1,long,2738.5,2727.187,11.313000000000102,close_sma_diff_11.3130,2024-10-25T18:00:00+00:00,2024-10-28T06:00:00+00:00,2738.5,2729.64,-8.860000000000127,0.35,-9.210000000000127,9.050000000000182,13.7800000000002,2747.55,2724.72,717
14809,2024-10-29T16:00:00+00:00,2024-10-29T17:00:00+00:00,2024-10-30T06:00:00+00:00,1,long,2769.53,2754.558,14.972000000000207,close_sma_diff_14.9720,2024-10-29T17:00:00+00:00,2024-10-30T06:00:00+00:00,2769.57,2778.68,9.109999999999673,0.35,8.759999999999673,12.639999999999873,8.760000000000218,2782.21,2760.81,720
14854,2024-10-31T15:00:00+00:00,2024-10-31T16:00:00+00:00,2024-11-01T05:00:00+00:00,-1,short,2755.33,2777.777,-22.447000000000116,close_sma_diff_-22.4470,2024-10-31T16:00:00+00:00,2024-11-01T05:00:00+00:00,2755.34,2748.88,6.460000000000036,0.35,6.110000000000037,23.700000000000273,1.5,2756.84,2731.64,720
14881,2024-11-01T19:00:00+00:00,2024-11-01T20:00:00+00:00,2024-11-04T10:00:00+00:00,-1,short,2736.32,2748.804,-12.483999999999924,close_sma_diff_-12.4840,2024-11-01T20:00:00+00:00,2024-11-04T10:00:00+00:00,2736.31,2735.32,0.9899999999997817,0.35,0.6399999999997817,5.7599999999997635,8.440000000000055,2744.75,2730.55,718
14938,2024-11-06T08:00:00+00:00,2024-11-06T09:00:00+00:00,2024-11-06T21:00:00+00:00,-1,short,2706.84,2737.686,-30.846000000000004,close_sma_diff_-30.8460,2024-11-06T09:00:00+00:00,2024-11-06T21:00:00+00:00,2707.01,2666.14,40.870000000000346,0.35,40.520000000000344,54.570000000000164,26.659999999999854,2733.67,2652.44,721
14952,2024-11-06T22:00:00+00:00,2024-11-06T23:00:00+00:00,2024-11-07T12:00:00+00:00,-1,short,2660.68,2671.693,-11.013000000000375,close_sma_diff_-11.0130,2024-11-06T23:00:00+00:00,2024-11-07T12:00:00+00:00,2660.68,2661.5,-0.8200000000001637,0.35,-1.1700000000001638,17.34999999999991,6.890000000000327,2667.57,2643.33,720
14967,2024-11-07T14:00:00+00:00,2024-11-07T15:00:00+00:00,2024-11-08T04:00:00+00:00,1,long,2673.65,2661.923,11.727000000000317,close_sma_diff_11.7270,2024-11-07T15:00:00+00:00,2024-11-08T04:00:00+00:00,2673.81,2698.07,24.26000000000022,0.35,23.910000000000217,36.539999999999964,1.4299999999998363,2710.35,2672.38,720
14984,2024-11-08T08:00:00+00:00,2024-11-08T09:00:00+00:00,2024-11-08T21:00:00+00:00,-1,short,2686.39,2699.159,-12.769000000000233,close_sma_diff_-12.7690,2024-11-08T09:00:00+00:00,2024-11-08T21:00:00+00:00,2686.14,2685.35,0.7899999999999636,0.35,0.43999999999996364,5.789999999999964,17.960000000000036,2704.1,2680.35,721
15002,2024-11-11T03:00:00+00:00,2024-11-11T04:00:00+00:00,2024-11-11T16:00:00+00:00,-1,short,2672.99,2684.252,-11.262000000000171,close_sma_diff_-11.2620,2024-11-11T04:00:00+00:00,2024-11-11T16:00:00+00:00,2673.02,2632.94,40.07999999999993,0.35,39.729999999999926,40.82999999999993,2.3099999999999454,2675.33,2632.19,721
15016,2024-11-11T17:00:00+00:00,2024-11-11T18:00:00+00:00,2024-11-12T07:00:00+00:00,-1,short,2614.55,2653.3419999999996,-38.79199999999946,close_sma_diff_-38.7920,2024-11-11T18:00:00+00:00,2024-11-12T07:00:00+00:00,2614.54,2618.06,-3.519999999999982,0.35,-3.869999999999982,3.949999999999818,12.590000000000146,2627.13,2610.59,720
15030,2024-11-12T08:00:00+00:00,2024-11-12T09:00:00+00:00,2024-11-12T21:00:00+00:00,-1,short,2607.94,2618.69,-10.75,close_sma_diff_-10.7500,2024-11-12T09:00:00+00:00,2024-11-12T21:00:00+00:00,2607.91,2599.79,8.11999999999989,0.35,7.769999999999891,18.09999999999991,9.050000000000182,2616.96,2589.81,721
15049,2024-11-13T04:00:00+00:00,2024-11-13T05:00:00+00:00,2024-11-13T17:00:00+00:00,1,long,2612.13,2601.1670000000004,10.962999999999738,close_sma_diff_10.9630,2024-11-13T05:00:00+00:00,2024-11-13T17:00:00+00:00,2612.14,2599.82,-12.319999999999709,0.35,-12.669999999999709,6.670000000000073,12.319999999999709,2618.81,2599.82,721
15063,2024-11-13T18:00:00+00:00,2024-11-13T19:00:00+00:00,2024-11-14T08:00:00+00:00,-1,short,2585.82,2605.7830000000004,-19.963000000000193,close_sma_diff_-19.9630,2024-11-13T19:00:00+00:00,2024-11-14T08:00:00+00:00,2585.73,2558.67,27.059999999999945,0.35,26.709999999999944,30.40000000000009,1.0199999999999818,2586.75,2555.33,720
15079,2024-11-14T11:00:00+00:00,2024-11-14T12:00:00+00:00,2024-11-15T01:00:00+00:00,-1,short,2543.51,2559.171,-15.660999999999603,close_sma_diff_-15.6610,2024-11-14T12:00:00+00:00,2024-11-15T01:00:00+00:00,2543.53,2564.88,-21.34999999999991,0.35,-21.69999999999991,4.510000000000218,33.88999999999987,2577.42,2539.02,720
15117,2024-11-18T03:00:00+00:00,2024-11-18T04:00:00+00:00,2024-11-18T16:00:00+00:00,1,long,2587.01,2568.611,18.399000000000342,close_sma_diff_18.3990,2024-11-18T04:00:00+00:00,2024-11-18T16:00:00+00:00,2586.92,2603.26,16.340000000000146,0.35,15.990000000000146,18.059999999999945,6.510000000000218,2604.98,2580.41,721
15131,2024-11-18T17:00:00+00:00,2024-11-18T18:00:00+00:00,2024-11-19T07:00:00+00:00,1,long,2612.95,2595.8810000000003,17.068999999999505,close_sma_diff_17.0690,2024-11-18T18:00:00+00:00,2024-11-19T07:00:00+00:00,2613.06,2622.29,9.230000000000018,0.35,8.880000000000019,12.539999999999964,5.690000000000055,2625.6,2607.37,720
15149,2024-11-19T12:00:00+00:00,2024-11-19T13:00:00+00:00,2024-11-20T02:00:00+00:00,1,long,2635.05,2624.398,10.652000000000044,close_sma_diff_10.6520,2024-11-19T13:00:00+00:00,2024-11-20T02:00:00+00:00,2635.05,2635.01,-0.03999999999996362,0.35,-0.3899999999999636,4.349999999999909,14.050000000000182,2639.4,2621.0,720
15169,2024-11-20T09:00:00+00:00,2024-11-20T10:00:00+00:00,2024-11-20T22:00:00+00:00,-1,short,2621.59,2634.739,-13.148999999999887,close_sma_diff_-13.1490,2024-11-20T10:00:00+00:00,2024-11-20T22:00:00+00:00,2621.45,2650.18,-28.730000000000018,0.35,-29.08000000000002,2.5399999999999636,33.90000000000009,2655.35,2618.91,721
15193,2024-11-21T10:00:00+00:00,2024-11-21T11:00:00+00:00,2024-11-21T23:00:00+00:00,1,long,2668.85,2658.169,10.68100000000004,close_sma_diff_10.6810,2024-11-21T11:00:00+00:00,2024-11-21T23:00:00+00:00,2668.81,2671.4,2.5900000000001455,0.35,2.2400000000001454,4.6599999999998545,8.349999999999909,2673.47,2660.46,721
15210,2024-11-22T04:00:00+00:00,2024-11-22T05:00:00+00:00,2024-11-22T17:00:00+00:00,1,long,2686.01,2672.567,13.443000000000211,close_sma_diff_13.4430,2024-11-22T05:00:00+00:00,2024-11-22T17:00:00+00:00,2686.01,2695.35,9.33999999999969,0.35,8.989999999999691,23.979999999999563,4.540000000000418,2709.99,2681.47,721
15229,2024-11-22T23:00:00+00:00,2024-11-25T01:00:00+00:00,2024-11-25T13:00:00+00:00,1,long,2715.34,2704.598,10.74200000000019,close_sma_diff_10.7420,2024-11-25T01:00:00+00:00,2024-11-25T13:00:00+00:00,2692.25,2679.36,-12.889999999999873,0.35,-13.239999999999872,29.059999999999945,34.5300000000002,2721.31,2657.72,721
15245,2024-11-25T16:00:00+00:00,2024-11-25T17:00:00+00:00,2024-11-26T06:00:00+00:00,-1,short,2641.34,2671.049,-29.708999999999833,close_sma_diff_-29.7090,2024-11-25T17:00:00+00:00,2024-11-26T06:00:00+00:00,2641.36,2630.58,10.7800000000002,0.35,10.4300000000002,36.5,0.33999999999969077,2641.7,2604.86,720
15283,2024-11-27T08:00:00+00:00,2024-11-27T09:00:00+00:00,2024-11-27T21:00:00+00:00,1,long,2647.68,2636.0190000000002,11.660999999999603,close_sma_diff_11.6610,2024-11-27T09:00:00+00:00,2024-11-27T21:00:00+00:00,2647.71,2639.32,-8.389999999999873,0.35,-8.739999999999872,10.489999999999782,12.340000000000146,2658.2,2635.37,721
15309,2024-11-28T11:00:00+00:00,2024-11-28T12:00:00+00:00,2024-11-29T03:00:00+00:00,1,long,2646.14,2635.199,10.940999999999804,close_sma_diff_10.9410,2024-11-28T12:00:00+00:00,2024-11-29T03:00:00+00:00,2646.14,2634.47,-11.670000000000073,0.35,-12.020000000000072,3.430000000000291,11.759999999999764,2649.57,2634.38,691
15323,2024-11-29T04:00:00+00:00,2024-11-29T05:00:00+00:00,2024-11-29T17:00:00+00:00,1,long,2657.41,2641.647,15.76299999999992,close_sma_diff_15.7630,2024-11-29T05:00:00+00:00,2024-11-29T17:00:00+00:00,2657.42,2651.46,-5.960000000000036,0.35,-6.310000000000036,8.949999999999818,6.2400000000002365,2666.37,2651.18,721
15341,2024-12-02T01:00:00+00:00,2024-12-02T02:00:00+00:00,2024-12-02T14:00:00+00:00,-1,short,2645.74,2656.1420000000003,-10.402000000000498,close_sma_diff_-10.4020,2024-12-02T02:00:00+00:00,2024-12-02T14:00:00+00:00,2645.91,2640.59,5.319999999999709,0.35,4.969999999999709,24.049999999999727,1.7300000000000182,2647.64,2621.86,721
15355,2024-12-02T15:00:00+00:00,2024-12-02T16:00:00+00:00,2024-12-03T05:00:00+00:00,1,long,2646.97,2633.62,13.349999999999909,close_sma_diff_13.3500,2024-12-02T16:00:00+00:00,2024-12-03T05:00:00+00:00,2646.96,2636.8,-10.159999999999854,0.35,-10.509999999999854,4.539999999999964,13.36999999999989,2651.5,2633.59,720
15427,2024-12-05T18:00:00+00:00,2024-12-05T19:00:00+00:00,2024-12-06T08:00:00+00:00,-1,short,2635.15,2645.4669999999996,-10.316999999999553,close_sma_diff_-10.3170,2024-12-05T19:00:00+00:00,2024-12-06T08:00:00+00:00,2635.15,2637.76,-2.6100000000001273,0.35,-2.9600000000001274,22.829999999999927,9.199999999999818,2644.35,2612.32,720
15464,2024-12-09T09:00:00+00:00,2024-12-09T10:00:00+00:00,2024-12-09T22:00:00+00:00,1,long,2650.55,2640.4100000000003,10.139999999999873,close_sma_diff_10.1400,2024-12-09T10:00:00+00:00,2024-12-09T22:00:00+00:00,2650.76,2659.71,8.949999999999818,0.35,8.599999999999818,25.559999999999945,4.660000000000309,2676.32,2646.1,721
15494,2024-12-10T16:00:00+00:00,2024-12-10T17:00:00+00:00,2024-12-11T06:00:00+00:00,1,long,2688.88,2672.886,15.994000000000142,close_sma_diff_15.9940,2024-12-10T17:00:00+00:00,2024-12-11T06:00:00+00:00,2689.06,2694.5,5.440000000000055,0.35,5.090000000000055,15.0,4.7599999999997635,2704.06,2684.3,720
15517,2024-12-11T16:00:00+00:00,2024-12-11T17:00:00+00:00,2024-12-12T06:00:00+00:00,1,long,2706.39,2695.206,11.183999999999742,close_sma_diff_11.1840,2024-12-11T17:00:00+00:00,2024-12-12T06:00:00+00:00,2706.44,2710.32,3.880000000000109,0.35,3.530000000000109,19.710000000000036,6.119999999999891,2726.15,2700.32,720
15539,2024-12-12T15:00:00+00:00,2024-12-12T16:00:00+00:00,2024-12-13T05:00:00+00:00,-1,short,2697.45,2711.9049999999997,-14.454999999999927,close_sma_diff_-14.4550,2024-12-12T16:00:00+00:00,2024-12-13T05:00:00+00:00,2697.23,2686.85,10.38000000000011,0.35,10.03000000000011,22.199999999999818,2.3099999999999454,2699.54,2675.03,720
15557,2024-12-13T10:00:00+00:00,2024-12-13T11:00:00+00:00,2024-12-13T23:00:00+00:00,-1,short,2674.98,2685.349,-10.369000000000142,close_sma_diff_-10.3690,2024-12-13T11:00:00+00:00,2024-12-13T23:00:00+00:00,2674.65,2646.48,28.170000000000073,0.35,27.82000000000007,28.559999999999945,2.2899999999999636,2676.94,2646.09,721
15604,2024-12-17T11:00:00+00:00,2024-12-17T12:00:00+00:00,2024-12-18T01:00:00+00:00,-1,short,2639.65,2651.375,-11.724999999999909,close_sma_diff_-11.7250,2024-12-17T12:00:00+00:00,2024-12-18T01:00:00+00:00,2639.56,2646.4,-6.8400000000001455,0.35,-7.190000000000145,6.529999999999745,9.420000000000073,2648.98,2633.03,720
15637,2024-12-18T21:00:00+00:00,2024-12-18T22:00:00+00:00,2024-12-19T11:00:00+00:00,-1,short,2604.41,2636.98,-32.570000000000164,close_sma_diff_-32.5700,2024-12-18T22:00:00+00:00,2024-12-19T11:00:00+00:00,2604.46,2619.73,-15.269999999999982,0.35,-15.619999999999981,21.539999999999964,18.170000000000073,2622.63,2582.92,720
15654,2024-12-19T15:00:00+00:00,2024-12-19T16:00:00+00:00,2024-12-20T05:00:00+00:00,-1,short,2596.37,2612.348,-15.978000000000065,close_sma_diff_-15.9780,2024-12-19T16:00:00+00:00,2024-12-20T05:00:00+00:00,2596.19,2597.48,-1.2899999999999636,0.35,-1.6399999999999637,9.210000000000036,7.799999999999727,2603.99,2586.98,720
15678,2024-12-20T16:00:00+00:00,2024-12-20T17:00:00+00:00,2024-12-23T06:00:00+00:00,1,long,2616.69,2605.9399999999996,10.750000000000455,close_sma_diff_10.7500,2024-12-20T17:00:00+00:00,2024-12-23T06:00:00+00:00,2616.47,2624.38,7.910000000000309,0.35,7.56000000000031,15.350000000000364,0.1499999999996362,2631.82,2616.32,718
15702,2024-12-23T17:00:00+00:00,2024-12-23T18:00:00+00:00,2024-12-24T07:00:00+00:00,-1,short,2609.71,2621.0950000000003,-11.385000000000218,close_sma_diff_-11.3850,2024-12-23T18:00:00+00:00,2024-12-24T07:00:00+00:00,2609.7,2620.51,-10.8100000000004,0.35,-11.1600000000004,1.569999999999709,10.990000000000236,2620.69,2608.13,720
15767,2024-12-27T16:00:00+00:00,2024-12-27T17:00:00+00:00,2024-12-30T06:00:00+00:00,-1,short,2615.49,2626.5799999999995,-11.08999999999969,close_sma_diff_-11.0900,2024-12-27T17:00:00+00:00,2024-12-30T06:00:00+00:00,2615.65,2625.84,-10.190000000000055,0.35,-10.540000000000054,3.0399999999999636,12.480000000000018,2628.13,2612.61,718
15791,2024-12-30T17:00:00+00:00,2024-12-30T18:00:00+00:00,2024-12-31T07:00:00+00:00,-1,short,2601.61,2612.877,-11.266999999999825,close_sma_diff_-11.2670,2024-12-30T18:00:00+00:00,2024-12-31T07:00:00+00:00,2601.56,2607.07,-5.510000000000218,0.35,-5.860000000000218,5.4699999999998,10.0300000000002,2611.59,2596.09,720
15814,2024-12-31T17:00:00+00:00,2024-12-31T18:00:00+00:00,2025-01-02T07:00:00+00:00,1,long,2625.84,2614.038,11.802000000000135,close_sma_diff_11.8020,2024-12-31T18:00:00+00:00,2025-01-02T07:00:00+00:00,2625.65,2634.16,8.509999999999764,0.35,8.159999999999764,10.7199999999998,4.170000000000073,2636.37,2621.48,720
15837,2025-01-02T17:00:00+00:00,2025-01-02T18:00:00+00:00,2025-01-03T07:00:00+00:00,1,long,2654.1,2641.545,12.554999999999836,close_sma_diff_12.5550,2025-01-02T18:00:00+00:00,2025-01-03T07:00:00+00:00,2653.91,2662.58,8.670000000000073,0.35,8.320000000000073,11.240000000000236,3.8399999999996908,2665.15,2650.07,720
15861,2025-01-03T18:00:00+00:00,2025-01-03T19:00:00+00:00,2025-01-06T08:00:00+00:00,-1,short,2639.95,2651.203,-11.253000000000156,close_sma_diff_-11.2530,2025-01-03T19:00:00+00:00,2025-01-06T08:00:00+00:00,2639.93,2634.74,5.190000000000055,0.35,4.840000000000055,8.230000000000018,7.480000000000018,2647.41,2631.7,718
15875,2025-01-06T09:00:00+00:00,2025-01-06T10:00:00+00:00,2025-01-06T22:00:00+00:00,-1,short,2626.9,2637.808,-10.907999999999902,close_sma_diff_-10.9080,2025-01-06T10:00:00+00:00,2025-01-06T22:00:00+00:00,2626.65,2634.12,-7.4699999999998,0.35,-7.8199999999997996,12.200000000000273,22.799999999999727,2649.45,2614.45,721
15902,2025-01-07T15:00:00+00:00,2025-01-07T16:00:00+00:00,2025-01-08T05:00:00+00:00,1,long,2662.45,2645.46,16.98999999999978,close_sma_diff_16.9900,2025-01-07T16:00:00+00:00,2025-01-08T05:00:00+00:00,2662.53,2648.35,-14.180000000000291,0.35,-14.53000000000029,0.4899999999997817,20.3100000000004,2663.02,2642.22,720
15927,2025-01-08T17:00:00+00:00,2025-01-08T18:00:00+00:00,2025-01-09T07:00:00+00:00,1,long,2665.9,2655.327,10.572999999999865,close_sma_diff_10.5730,2025-01-08T18:00:00+00:00,2025-01-09T07:00:00+00:00,2665.89,2659.0,-6.889999999999873,0.35,-7.239999999999872,4.110000000000127,16.36999999999989,2670.0,2649.52,720
15973,2025-01-10T17:00:00+00:00,2025-01-10T18:00:00+00:00,2025-01-13T07:00:00+00:00,1,long,2692.59,2681.67,10.920000000000073,close_sma_diff_10.9200,2025-01-10T18:00:00+00:00,2025-01-13T07:00:00+00:00,2693.04,2685.98,-7.059999999999945,0.35,-7.409999999999945,4.970000000000255,13.579999999999927,2698.01,2679.46,718
15993,2025-01-13T14:00:00+00:00,2025-01-13T15:00:00+00:00,2025-01-14T04:00:00+00:00,-1,short,2671.31,2683.522,-12.211999999999989,close_sma_diff_-12.2120,2025-01-13T15:00:00+00:00,2025-01-14T04:00:00+00:00,2671.09,2670.28,0.8099999999999454,0.35,0.45999999999994545,14.25,3.099999999999909,2674.19,2656.84,720
16063,2025-01-16T15:00:00+00:00,2025-01-16T16:00:00+00:00,2025-01-17T05:00:00+00:00,1,long,2715.24,2702.148,13.091999999999643,close_sma_diff_13.0920,2025-01-16T16:00:00+00:00,2025-01-17T05:00:00+00:00,2715.27,2716.35,1.0799999999999272,0.35,0.7299999999999273,9.490000000000236,5.389999999999873,2724.76,2709.88,720
16095,2025-01-20T01:00:00+00:00,2025-01-20T02:00:00+00:00,2025-01-20T14:00:00+00:00,-1,short,2696.48,2706.853,-10.373000000000047,close_sma_diff_-10.3730,2025-01-20T02:00:00+00:00,2025-01-20T14:00:00+00:00,2696.48,2708.45,-11.9699999999998,0.35,-12.3199999999998,7.2199999999998,17.2800000000002,2713.76,2689.26,721
16119,2025-01-21T04:00:00+00:00,2025-01-21T05:00:00+00:00,2025-01-21T17:00:00+00:00,1,long,2724.85,2710.745,14.105000000000018,close_sma_diff_14.1050,2025-01-21T05:00:00+00:00,2025-01-21T17:00:00+00:00,2724.84,2738.39,13.549999999999727,0.35,13.199999999999728,14.059999999999945,8.41000000000031,2738.9,2716.43,721
16133,2025-01-21T18:00:00+00:00,2025-01-21T19:00:00+00:00,2025-01-22T08:00:00+00:00,1,long,2743.14,2729.077,14.062999999999647,close_sma_diff_14.0630,2025-01-21T19:00:00+00:00,2025-01-22T08:00:00+00:00,2743.14,2756.99,13.849999999999909,0.35,13.49999999999991,15.539999999999964,3.3099999999999454,2758.68,2739.83,721
16188,2025-01-24T04:00:00+00:00,2025-01-24T05:00:00+00:00,2025-01-24T17:00:00+00:00,1,long,2774.25,2758.0699999999997,16.18000000000029,close_sma_diff_16.1800,2025-01-24T05:00:00+00:00,2025-01-24T17:00:00+00:00,2774.28,2776.94,2.6599999999998545,0.35,2.3099999999998544,10.299999999999727,4.2400000000002365,2784.58,2770.04,721
16211,2025-01-27T04:00:00+00:00,2025-01-27T05:00:00+00:00,2025-01-27T17:00:00+00:00,-1,short,2756.14,2769.1969999999997,-13.056999999999789,close_sma_diff_-13.0570,2025-01-27T05:00:00+00:00,2025-01-27T17:00:00+00:00,2756.17,2748.37,7.800000000000182,0.35,7.450000000000182,11.220000000000255,15.710000000000036,2771.88,2744.95,721
16225,2025-01-27T18:00:00+00:00,2025-01-27T19:00:00+00:00,2025-01-28T08:00:00+00:00,-1,short,2734.42,2755.5099999999998,-21.08999999999969,close_sma_diff_-21.0900,2025-01-27T19:00:00+00:00,2025-01-28T08:00:00+00:00,2734.73,2741.05,-6.320000000000164,0.35,-6.670000000000163,4.25,10.590000000000146,2745.32,2730.48,720
16247,2025-01-28T17:00:00+00:00,2025-01-28T18:00:00+00:00,2025-01-29T07:00:00+00:00,1,long,2755.44,2745.133,10.307000000000244,close_sma_diff_10.3070,2025-01-28T18:00:00+00:00,2025-01-29T07:00:00+00:00,2755.44,2762.2,6.7599999999997635,0.35,6.409999999999764,10.759999999999764,0.25,2766.2,2755.19,720
16286,2025-01-30T10:00:00+00:00,2025-01-30T11:00:00+00:00,2025-01-30T23:00:00+00:00,1,long,2776.21,2763.665,12.545000000000073,close_sma_diff_12.5450,2025-01-30T11:00:00+00:00,2025-01-30T23:00:00+00:00,2776.5,2796.05,19.550000000000182,0.35,19.20000000000018,21.820000000000164,4.940000000000055,2798.32,2771.56,721
16315,2025-01-31T16:00:00+00:00,2025-01-31T17:00:00+00:00,2025-02-03T06:00:00+00:00,1,long,2812.38,2799.2560000000003,13.123999999999796,close_sma_diff_13.1240,2025-01-31T17:00:00+00:00,2025-02-03T06:00:00+00:00,2812.34,2774.54,-37.80000000000018,0.35,-38.15000000000018,4.889999999999873,40.17000000000007,2817.23,2772.17,718
16332,2025-02-03T10:00:00+00:00,2025-02-03T11:00:00+00:00,2025-02-03T23:00:00+00:00,1,long,2796.71,2785.712,10.998000000000047,close_sma_diff_10.9980,2025-02-03T11:00:00+00:00,2025-02-03T23:00:00+00:00,2796.69,2817.09,20.40000000000009,0.35,20.05000000000009,33.710000000000036,3.6799999999998363,2830.4,2793.01,721
16360,2025-02-04T15:00:00+00:00,2025-02-04T16:00:00+00:00,2025-02-05T05:00:00+00:00,1,long,2831.69,2818.066,13.624000000000251,close_sma_diff_13.6240,2025-02-04T16:00:00+00:00,2025-02-05T05:00:00+00:00,2831.86,2851.83,19.9699999999998,0.35,19.6199999999998,21.940000000000055,2.7899999999999636,2853.8,2829.07,720
16375,2025-02-05T07:00:00+00:00,2025-02-05T08:00:00+00:00,2025-02-05T20:00:00+00:00,1,long,2859.33,2847.782,11.547999999999774,close_sma_diff_11.5480,2025-02-05T08:00:00+00:00,2025-02-05T20:00:00+00:00,2859.35,2873.26,13.91000000000031,0.35,13.56000000000031,23.139999999999873,4.489999999999782,2882.49,2854.86,721
16400,2025-02-06T09:00:00+00:00,2025-02-06T10:00:00+00:00,2025-02-06T22:00:00+00:00,-1,short,2855.88,2866.936,-11.05600000000004,close_sma_diff_-11.0560,2025-02-06T10:00:00+00:00,2025-02-06T22:00:00+00:00,2855.77,2853.99,1.7800000000002,0.35,1.4300000000002,21.670000000000073,14.5300000000002,2870.3,2834.1,721
16417,2025-02-07T03:00:00+00:00,2025-02-07T04:00:00+00:00,2025-02-07T16:00:00+00:00,1,long,2866.27,2855.271,10.998999999999796,close_sma_diff_10.9990,2025-02-07T04:00:00+00:00,2025-02-07T16:00:00+00:00,2866.17,2860.23,-5.940000000000055,0.35,-6.290000000000054,4.519999999999982,13.7800000000002,2870.69,2852.39,721
16431,2025-02-07T17:00:00+00:00,2025-02-07T18:00:00+00:00,2025-02-10T07:00:00+00:00,1,long,2880.37,2867.7760000000003,12.593999999999596,close_sma_diff_12.5940,2025-02-07T18:00:00+00:00,2025-02-10T07:00:00+00:00,2880.48,2879.16,-1.3200000000001637,0.35,-1.6700000000001638,0.9499999999998181,27.230000000000018,2881.43,2853.25,718
16445,2025-02-10T08:00:00+00:00,2025-02-10T09:00:00+00:00,2025-02-10T21:00:00+00:00,1,long,2888.23,2872.5359999999996,15.694000000000415,close_sma_diff_15.6940,2025-02-10T09:00:00+00:00,2025-02-10T21:00:00+00:00,2888.18,2905.23,17.050000000000182,0.35,16.70000000000018,23.590000000000146,1.5599999999999454,2911.77,2886.62,721
16461,2025-02-11T01:00:00+00:00,2025-02-11T02:00:00+00:00,2025-02-11T14:00:00+00:00,1,long,2917.83,2906.56,11.269999999999982,close_sma_diff_11.2700,2025-02-11T02:00:00+00:00,2025-02-11T14:00:00+00:00,2917.96,2903.3,-14.659999999999854,0.35,-15.009999999999854,24.61999999999989,16.139999999999873,2942.58,2901.82,721
16475,2025-02-11T15:00:00+00:00,2025-02-11T16:00:00+00:00,2025-02-12T05:00:00+00:00,-1,short,2896.36,2907.339,-10.978999999999814,close_sma_diff_-10.9790,2025-02-11T16:00:00+00:00,2025-02-12T05:00:00+00:00,2896.47,2891.84,4.629999999999654,0.35,4.279999999999655,12.699999999999818,12.140000000000327,2908.61,2883.77,720
16489,2025-02-12T06:00:00+00:00,2025-02-12T07:00:00+00:00,2025-02-12T19:00:00+00:00,-1,short,2885.17,2895.173,-10.002999999999702,close_sma_diff_-10.0030,2025-02-12T07:00:00+00:00,2025-02-12T19:00:00+00:00,2885.36,2904.57,-19.210000000000036,0.35,-19.560000000000038,21.820000000000164,19.289999999999964,2904.65,2863.54,721
