family,design,guard_variant,signal_utc,entry_utc,direction,session,entry_price,tp_price,sl_price,exit_utc,exit_price,exit_reason,gross_usd_x1,net_x1,net_x3,net_x4,macro_labels,year,reason,regime_note
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2023-07-31T13:00:00+00:00,2023-07-31T14:00:00+00:00,long,london_ny_overlap,1965.49,1982.59,1956.49,2023-07-31T21:58:00+00:00,1965.43,time_exit,-0.06,-0.41,-1.11,-1.46,,2023,compression_breakout_up_with_tr_expansion,range_pct=0.054
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2023-08-04T13:00:00+00:00,2023-08-04T14:00:00+00:00,long,london_ny_overlap,1938.77,1955.87,1929.77,2023-08-04T20:58:00+00:00,1940.95,time_exit,2.18,1.83,1.13,0.78,,2023,compression_breakout_up_with_tr_expansion,range_pct=0.021
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2023-08-08T12:00:00+00:00,2023-08-08T13:00:00+00:00,short,london_ny_overlap,1928.7,1911.6,1937.7,2023-08-08T20:59:00+00:00,1924.68,time_exit,4.02,3.67,2.97,2.62,,2023,compression_breakout_down_with_tr_expansion,range_pct=0.042
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2023-08-10T13:00:00+00:00,2023-08-10T14:00:00+00:00,long,london_ny_overlap,1926.09,1943.19,1917.09,2023-08-10T15:13:00+00:00,1917.09,stop_loss,-9.0,-9.35,-10.05,-10.4,,2023,compression_breakout_up_with_tr_expansion,range_pct=0.092
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2023-08-25T15:00:00+00:00,2023-08-25T16:00:00+00:00,short,london_ny_overlap,1904.46,1887.36,1913.46,2023-08-25T19:23:00+00:00,1913.46,stop_loss,-9.0,-9.35,-10.05,-10.4,,2023,compression_breakout_down_with_tr_expansion,range_pct=0.058
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2023-08-28T16:00:00+00:00,2023-08-28T17:00:00+00:00,long,new_york,1924.75,1941.85,1915.75,2023-08-29T00:59:00+00:00,1921.15,time_exit,-3.6,-3.95,-4.65,-5.0,,2023,compression_breakout_up_with_tr_expansion,range_pct=0.067
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2023-08-29T12:00:00+00:00,2023-08-29T13:00:00+00:00,short,london_ny_overlap,1917.09,1899.99,1926.09,2023-08-29T15:00:00+00:00,1926.09,stop_loss,-9.0,-9.35,-10.05,-10.4,,2023,compression_breakout_down_with_tr_expansion,range_pct=0.025
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2023-08-30T13:00:00+00:00,2023-08-30T14:00:00+00:00,long,london_ny_overlap,1945.03,1962.13,1936.03,2023-08-30T21:58:00+00:00,1942.27,time_exit,-2.76,-3.11,-3.81,-4.16,,2023,compression_breakout_up_with_tr_expansion,range_pct=0.013
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2023-09-01T13:00:00+00:00,2023-09-01T14:00:00+00:00,long,london_ny_overlap,1949.89,1966.99,1940.89,2023-09-01T14:51:00+00:00,1940.89,stop_loss,-9.0,-9.35,-10.05,-10.4,,2023,compression_breakout_up_with_tr_expansion,range_pct=0.129
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2023-09-05T09:00:00+00:00,2023-09-05T10:00:00+00:00,short,london,1933.39,1916.29,1942.39,2023-09-05T17:59:00+00:00,1927.18,time_exit,6.21,5.86,5.16,4.81,,2023,compression_breakout_down_with_tr_expansion,range_pct=0.017
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2023-09-06T08:00:00+00:00,2023-09-06T09:00:00+00:00,short,london,1922.83,1905.73,1931.83,2023-09-06T16:59:00+00:00,1916.72,time_exit,6.11,5.76,5.06,4.71,,2023,compression_breakout_down_with_tr_expansion,range_pct=0.017
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2023-09-07T13:00:00+00:00,2023-09-07T14:00:00+00:00,long,london_ny_overlap,1923.18,1940.28,1914.18,2023-09-07T21:58:00+00:00,1919.5,time_exit,-3.68,-4.03,-4.73,-5.08,,2023,compression_breakout_up_with_tr_expansion,range_pct=0.125
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2023-09-12T11:00:00+00:00,2023-09-12T12:00:00+00:00,short,london,1915.49,1898.39,1924.49,2023-09-12T19:59:00+00:00,1913.28,time_exit,2.21,1.86,1.16,0.81,,2023,compression_breakout_down_with_tr_expansion,range_pct=0.075
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2023-09-20T14:00:00+00:00,2023-09-20T15:00:00+00:00,long,london_ny_overlap,1940.54,1957.64,1931.54,2023-09-20T21:06:00+00:00,1931.54,stop_loss,-9.0,-9.35,-10.05,-10.4,,2023,compression_breakout_up_with_tr_expansion,range_pct=0.083
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2023-09-25T15:00:00+00:00,2023-09-25T16:00:00+00:00,short,london_ny_overlap,1916.78,1899.68,1925.78,2023-09-25T23:59:00+00:00,1916.37,time_exit,0.41,0.06,-0.64,-0.99,,2023,compression_breakout_down_with_tr_expansion,range_pct=0.079
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2023-09-28T13:00:00+00:00,2023-09-28T14:00:00+00:00,short,london_ny_overlap,1872.27,1855.17,1881.27,2023-09-28T21:58:00+00:00,1864.66,time_exit,7.61,7.26,6.56,6.21,,2023,compression_breakout_down_with_tr_expansion,range_pct=0.0
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2023-10-06T13:00:00+00:00,2023-10-06T14:00:00+00:00,short,london_ny_overlap,1814.9,1797.8,1823.9,2023-10-06T14:25:00+00:00,1823.9,stop_loss,-9.0,-9.35,-10.05,-10.4,,2023,compression_breakout_down_with_tr_expansion,range_pct=0.062
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2023-10-11T08:00:00+00:00,2023-10-11T09:00:00+00:00,long,london,1867.77,1884.87,1858.77,2023-10-11T16:59:00+00:00,1872.84,time_exit,5.07,4.72,4.02,3.67,,2023,compression_breakout_up_with_tr_expansion,range_pct=0.125
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2023-10-13T08:00:00+00:00,2023-10-13T09:00:00+00:00,long,london,1881.96,1899.06,1872.96,2023-10-13T12:57:00+00:00,1899.06,take_profit,17.1,16.75,16.05,15.7,,2023,compression_breakout_up_with_tr_expansion,range_pct=0.067
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2023-10-24T10:00:00+00:00,2023-10-24T11:00:00+00:00,short,london,1966.55,1949.45,1975.55,2023-10-24T17:42:00+00:00,1975.55,stop_loss,-9.0,-9.35,-10.05,-10.4,,2023,compression_breakout_down_with_tr_expansion,range_pct=0.1
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2023-10-25T14:00:00+00:00,2023-10-25T15:00:00+00:00,long,london_ny_overlap,1985.11,2002.21,1976.11,2023-10-25T15:11:00+00:00,1976.11,stop_loss,-9.0,-9.35,-10.05,-10.4,,2023,compression_breakout_up_with_tr_expansion,range_pct=0.008
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2023-10-27T11:00:00+00:00,2023-10-27T12:00:00+00:00,short,london,1980.59,1963.49,1989.59,2023-10-27T18:32:00+00:00,1989.59,stop_loss,-9.0,-9.35,-10.05,-10.4,,2023,compression_breakout_down_with_tr_expansion,range_pct=0.0
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2023-10-31T13:00:00+00:00,2023-10-31T14:00:00+00:00,long,london_ny_overlap,2002.59,2019.69,1993.59,2023-10-31T15:12:00+00:00,1993.59,stop_loss,-9.0,-9.35,-10.05,-10.4,,2023,compression_breakout_up_with_tr_expansion,range_pct=0.113
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2023-11-03T12:00:00+00:00,2023-11-03T13:00:00+00:00,long,london_ny_overlap,2000.22,2017.32,1991.22,2023-11-03T13:25:00+00:00,1991.22,stop_loss,-9.0,-9.35,-10.05,-10.4,,2023,compression_breakout_up_with_tr_expansion,range_pct=0.004
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2023-11-08T15:00:00+00:00,2023-11-08T16:00:00+00:00,short,london_ny_overlap,1955.41,1938.31,1964.41,2023-11-08T23:59:00+00:00,1950.74,time_exit,4.67,4.32,3.62,3.27,,2023,compression_breakout_down_with_tr_expansion,range_pct=0.158
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2023-11-09T14:00:00+00:00,2023-11-09T15:00:00+00:00,long,london_ny_overlap,1958.12,1975.22,1949.12,2023-11-09T21:58:00+00:00,1958.44,time_exit,0.32,-0.03,-0.73,-1.08,,2023,compression_breakout_up_with_tr_expansion,range_pct=0.071
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2023-11-13T16:00:00+00:00,2023-11-13T17:00:00+00:00,long,new_york,1945.8,1962.9,1936.8,2023-11-14T00:59:00+00:00,1946.76,time_exit,0.96,0.61,-0.09,-0.44,,2023,compression_breakout_up_with_tr_expansion,range_pct=0.075
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2023-11-14T13:00:00+00:00,2023-11-14T14:00:00+00:00,long,london_ny_overlap,1954.28,1971.38,1945.28,2023-11-14T21:58:00+00:00,1962.97,time_exit,8.69,8.34,7.64,7.29,,2023,compression_breakout_up_with_tr_expansion,range_pct=0.008
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2023-11-17T09:00:00+00:00,2023-11-17T10:00:00+00:00,long,london,1991.29,2008.39,1982.29,2023-11-17T14:36:00+00:00,1982.29,stop_loss,-9.0,-9.35,-10.05,-10.4,,2023,compression_breakout_up_with_tr_expansion,range_pct=0.033
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2023-11-24T13:00:00+00:00,2023-11-24T14:00:00+00:00,long,london_ny_overlap,1999.69,2016.79,1990.69,2023-11-24T21:00:00+00:00,2002.25,time_exit,2.56,2.21,1.51,1.16,,2023,compression_breakout_up_with_tr_expansion,range_pct=0.054
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2023-11-28T13:00:00+00:00,2023-11-28T14:00:00+00:00,long,london_ny_overlap,2021.57,2038.67,2012.57,2023-11-28T16:45:00+00:00,2038.67,take_profit,17.1,16.75,16.05,15.7,,2023,compression_breakout_up_with_tr_expansion,range_pct=0.067
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2023-12-07T08:00:00+00:00,2023-12-07T09:00:00+00:00,long,london,2032.94,2050.04,2023.94,2023-12-07T16:59:00+00:00,2026.49,time_exit,-6.45,-6.8,-7.5,-7.85,,2023,compression_breakout_up_with_tr_expansion,range_pct=0.1
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2023-12-08T13:00:00+00:00,2023-12-08T14:00:00+00:00,short,london_ny_overlap,2018.74,2001.64,2027.74,2023-12-08T16:58:00+00:00,2001.64,take_profit,17.1,16.75,16.05,15.7,,2023,compression_breakout_down_with_tr_expansion,range_pct=0.067
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2023-12-15T09:00:00+00:00,2023-12-15T10:00:00+00:00,long,london,2042.7,2059.8,2033.7,2023-12-15T13:36:00+00:00,2033.7,stop_loss,-9.0,-9.35,-10.05,-10.4,,2023,compression_breakout_up_with_tr_expansion,range_pct=0.092
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2023-12-18T17:00:00+00:00,2023-12-18T18:00:00+00:00,long,new_york,2033.52,2050.62,2024.52,2023-12-19T01:59:00+00:00,2026.03,time_exit,-7.49,-7.84,-8.54,-8.89,,2023,compression_breakout_up_with_tr_expansion,range_pct=0.013
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2023-12-19T14:00:00+00:00,2023-12-19T15:00:00+00:00,long,london_ny_overlap,2041.41,2058.51,2032.41,2023-12-19T21:58:00+00:00,2040.18,time_exit,-1.23,-1.58,-2.28,-2.63,,2023,compression_breakout_up_with_tr_expansion,range_pct=0.087
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2023-12-20T11:00:00+00:00,2023-12-20T12:00:00+00:00,short,london,2033.52,2016.42,2042.52,2023-12-20T19:59:00+00:00,2032.31,time_exit,1.21,0.86,0.16,-0.19,,2023,compression_breakout_down_with_tr_expansion,range_pct=0.017
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2023-12-21T13:00:00+00:00,2023-12-21T14:00:00+00:00,long,london_ny_overlap,2041.33,2058.43,2032.33,2023-12-21T21:58:00+00:00,2045.67,time_exit,4.34,3.99,3.29,2.94,,2023,compression_breakout_up_with_tr_expansion,range_pct=0.167
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2023-12-26T20:00:00+00:00,2023-12-26T21:00:00+00:00,long,new_york,2068.01,2085.11,2059.01,2023-12-27T04:59:00+00:00,2065.83,time_exit,-2.18,-2.53,-3.23,-3.58,,2023,compression_breakout_up_with_tr_expansion,range_pct=0.046
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2023-12-27T15:00:00+00:00,2023-12-27T16:00:00+00:00,long,london_ny_overlap,2078.9,2096.0,2069.9,2023-12-27T23:59:00+00:00,2079.47,time_exit,0.57,0.22,-0.48,-0.83,,2023,compression_breakout_up_with_tr_expansion,range_pct=0.042
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2024-01-02T05:00:00+00:00,2024-01-02T06:00:00+00:00,long,asia,2074.44,2091.54,2065.44,2024-01-02T12:21:00+00:00,2065.44,stop_loss,-9.0,-9.35,-10.05,-10.4,,2024,compression_breakout_up_with_tr_expansion,range_pct=0.163
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2024-01-03T09:00:00+00:00,2024-01-03T10:00:00+00:00,short,london,2056.87,2039.77,2065.87,2024-01-03T13:47:00+00:00,2039.77,take_profit,17.1,16.75,16.05,15.7,,2024,compression_breakout_down_with_tr_expansion,range_pct=0.029
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2024-01-05T09:00:00+00:00,2024-01-05T10:00:00+00:00,short,london,2038.87,2021.77,2047.87,2024-01-05T14:28:00+00:00,2047.87,stop_loss,-9.0,-9.35,-10.05,-10.4,,2024,compression_breakout_down_with_tr_expansion,range_pct=0.0
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2024-01-16T08:00:00+00:00,2024-01-16T09:00:00+00:00,short,london,2042.9,2025.8,2051.9,2024-01-16T16:59:00+00:00,2033.25,time_exit,9.65,9.3,8.6,8.25,,2024,compression_breakout_down_with_tr_expansion,range_pct=0.025
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2024-01-18T12:00:00+00:00,2024-01-18T13:00:00+00:00,long,london_ny_overlap,2015.01,2032.11,2006.01,2024-01-18T20:59:00+00:00,2022.09,time_exit,7.08,6.73,6.03,5.68,,2024,compression_breakout_up_with_tr_expansion,range_pct=0.058
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2024-01-26T15:00:00+00:00,2024-01-26T16:00:00+00:00,short,london_ny_overlap,2017.07,1999.97,2026.07,2024-01-26T21:54:00+00:00,2018.17,time_exit,-1.1,-1.45,-2.15,-2.5,,2024,compression_breakout_down_with_tr_expansion,range_pct=0.021
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2024-01-30T14:00:00+00:00,2024-01-30T15:00:00+00:00,long,london_ny_overlap,2046.29,2063.39,2037.29,2024-01-30T15:11:00+00:00,2037.29,stop_loss,-9.0,-9.35,-10.05,-10.4,,2024,compression_breakout_up_with_tr_expansion,range_pct=0.129
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2024-01-31T13:00:00+00:00,2024-01-31T14:00:00+00:00,long,london_ny_overlap,2041.89,2058.99,2032.89,2024-01-31T20:04:00+00:00,2032.89,stop_loss,-9.0,-9.35,-10.05,-10.4,,2024,compression_breakout_up_with_tr_expansion,range_pct=0.0
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2024-02-02T13:00:00+00:00,2024-02-02T14:00:00+00:00,short,london_ny_overlap,2031.4,2014.3,2040.4,2024-02-02T21:54:00+00:00,2039.46,time_exit,-8.06,-8.41,-9.11,-9.46,,2024,compression_breakout_down_with_tr_expansion,range_pct=0.0
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2024-02-06T15:00:00+00:00,2024-02-06T16:00:00+00:00,long,london_ny_overlap,2036.33,2053.43,2027.33,2024-02-06T23:59:00+00:00,2035.19,time_exit,-1.14,-1.49,-2.19,-2.54,,2024,compression_breakout_up_with_tr_expansion,range_pct=0.129
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2024-02-07T14:00:00+00:00,2024-02-07T15:00:00+00:00,long,london_ny_overlap,2042.48,2059.58,2033.48,2024-02-07T21:58:00+00:00,2035.0,time_exit,-7.48,-7.83,-8.53,-8.88,,2024,compression_breakout_up_with_tr_expansion,range_pct=0.008
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2024-02-08T12:00:00+00:00,2024-02-08T13:00:00+00:00,short,london_ny_overlap,2024.71,2007.61,2033.71,2024-02-08T14:34:00+00:00,2033.71,stop_loss,-9.0,-9.35,-10.05,-10.4,,2024,compression_breakout_down_with_tr_expansion,range_pct=0.142
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2024-02-09T12:00:00+00:00,2024-02-09T13:00:00+00:00,short,london_ny_overlap,2028.73,2011.63,2037.73,2024-02-09T20:59:00+00:00,2024.87,time_exit,3.86,3.51,2.81,2.46,,2024,compression_breakout_down_with_tr_expansion,range_pct=0.0
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2024-02-12T14:00:00+00:00,2024-02-12T15:00:00+00:00,short,london_ny_overlap,2014.73,1997.63,2023.73,2024-02-12T21:58:00+00:00,2019.75,time_exit,-5.02,-5.37,-6.07,-6.42,,2024,compression_breakout_down_with_tr_expansion,range_pct=0.117
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2024-02-15T13:00:00+00:00,2024-02-15T14:00:00+00:00,long,london_ny_overlap,2003.85,2020.95,1994.85,2024-02-15T21:58:00+00:00,2004.13,time_exit,0.28,-0.07,-0.77,-1.12,,2024,compression_breakout_up_with_tr_expansion,range_pct=0.154
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2024-02-23T09:00:00+00:00,2024-02-23T10:00:00+00:00,short,london,2016.53,1999.43,2025.53,2024-02-23T12:34:00+00:00,2025.53,stop_loss,-9.0,-9.35,-10.05,-10.4,,2024,compression_breakout_down_with_tr_expansion,range_pct=0.171
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2024-02-26T14:00:00+00:00,2024-02-26T15:00:00+00:00,short,london_ny_overlap,2027.57,2010.47,2036.57,2024-02-26T21:58:00+00:00,2031.04,time_exit,-3.47,-3.82,-4.52,-4.87,,2024,compression_breakout_down_with_tr_expansion,range_pct=0.042
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2024-02-28T13:00:00+00:00,2024-02-28T14:00:00+00:00,long,london_ny_overlap,2035.63,2052.73,2026.63,2024-02-28T21:58:00+00:00,2034.3,time_exit,-1.33,-1.68,-2.38,-2.73,,2024,compression_breakout_up_with_tr_expansion,range_pct=0.163
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2024-03-01T08:00:00+00:00,2024-03-01T09:00:00+00:00,short,london,2039.78,2022.68,2048.78,2024-03-01T10:14:00+00:00,2048.78,stop_loss,-9.0,-9.35,-10.05,-10.4,,2024,compression_breakout_down_with_tr_expansion,range_pct=0.071
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2024-03-04T13:00:00+00:00,2024-03-04T14:00:00+00:00,long,london_ny_overlap,2091.68,2108.78,2082.68,2024-03-04T15:58:00+00:00,2108.78,take_profit,17.1,16.75,16.05,15.7,,2024,compression_breakout_up_with_tr_expansion,range_pct=0.1
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2024-03-14T12:00:00+00:00,2024-03-14T13:00:00+00:00,short,london_ny_overlap,2162.78,2145.68,2171.78,2024-03-14T20:58:00+00:00,2162.06,time_exit,0.72,0.37,-0.33,-0.68,,2024,compression_breakout_down_with_tr_expansion,range_pct=0.067
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2024-03-15T09:00:00+00:00,2024-03-15T10:00:00+00:00,long,london,2171.93,2189.03,2162.93,2024-03-15T12:04:00+00:00,2162.93,stop_loss,-9.0,-9.35,-10.05,-10.4,,2024,compression_breakout_up_with_tr_expansion,range_pct=0.167
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2024-03-26T09:00:00+00:00,2024-03-26T10:00:00+00:00,long,london,2190.9,2208.0,2181.9,2024-03-26T13:41:00+00:00,2181.9,stop_loss,-9.0,-9.35,-10.05,-10.4,,2024,compression_breakout_up_with_tr_expansion,range_pct=0.133
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2024-03-27T09:00:00+00:00,2024-03-27T10:00:00+00:00,long,london,2189.27,2206.37,2180.27,2024-03-27T17:59:00+00:00,2190.37,time_exit,1.1,0.75,0.05,-0.3,,2024,compression_breakout_up_with_tr_expansion,range_pct=0.042
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2024-03-28T10:00:00+00:00,2024-03-28T11:00:00+00:00,long,london,2212.21,2229.31,2203.21,2024-03-28T13:55:00+00:00,2203.21,stop_loss,-9.0,-9.35,-10.05,-10.4,,2024,compression_breakout_up_with_tr_expansion,range_pct=0.163
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2024-04-04T12:00:00+00:00,2024-04-04T13:00:00+00:00,short,london_ny_overlap,2289.29,2272.19,2298.29,2024-04-04T15:30:00+00:00,2298.29,stop_loss,-9.0,-9.35,-10.05,-10.4,,2024,compression_breakout_down_with_tr_expansion,range_pct=0.117
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2024-04-10T13:00:00+00:00,2024-04-10T14:00:00+00:00,short,london_ny_overlap,2338.41,2321.31,2347.41,2024-04-10T14:31:00+00:00,2321.31,take_profit,17.1,16.75,16.05,15.7,,2024,compression_breakout_down_with_tr_expansion,range_pct=0.079
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2024-04-19T02:00:00+00:00,2024-04-19T03:00:00+00:00,long,asia,2409.23,2428.1996,2399.246,2024-04-19T03:40:00+00:00,2399.246,stop_loss,-9.984,-10.334,-11.034,-11.384,,2024,compression_breakout_up_with_tr_expansion,range_pct=0.125
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2024-04-29T10:00:00+00:00,2024-04-29T11:00:00+00:00,long,london,2343.23,2360.33,2334.23,2024-04-29T13:19:00+00:00,2334.23,stop_loss,-9.0,-9.35,-10.05,-10.4,,2024,compression_breakout_up_with_tr_expansion,range_pct=0.046
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2024-05-01T13:00:00+00:00,2024-05-01T14:00:00+00:00,long,london_ny_overlap,2298.07,2315.17,2289.07,2024-05-01T19:34:00+00:00,2315.17,take_profit,17.1,16.75,16.05,15.7,,2024,compression_breakout_up_with_tr_expansion,range_pct=0.0
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2024-05-07T09:00:00+00:00,2024-05-07T10:00:00+00:00,short,london,2315.75,2298.65,2324.75,2024-05-07T17:59:00+00:00,2312.53,time_exit,3.22,2.87,2.17,1.82,,2024,compression_breakout_down_with_tr_expansion,range_pct=0.017
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2024-05-08T02:00:00+00:00,2024-05-08T03:00:00+00:00,short,asia,2307.78,2290.68,2316.78,2024-05-08T03:55:00+00:00,2316.78,stop_loss,-9.0,-9.35,-10.05,-10.4,,2024,compression_breakout_down_with_tr_expansion,range_pct=0.042
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2024-05-08T08:00:00+00:00,2024-05-08T09:00:00+00:00,short,london,2305.48,2288.38,2314.48,2024-05-08T11:18:00+00:00,2314.48,stop_loss,-9.0,-9.35,-10.05,-10.4,,2024,compression_breakout_down_with_tr_expansion,range_pct=0.062
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2024-05-09T13:00:00+00:00,2024-05-09T14:00:00+00:00,long,london_ny_overlap,2326.74,2343.84,2317.74,2024-05-09T14:10:00+00:00,2317.74,stop_loss,-9.0,-9.35,-10.05,-10.4,,2024,compression_breakout_up_with_tr_expansion,range_pct=0.037
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2024-05-14T14:00:00+00:00,2024-05-14T15:00:00+00:00,long,london_ny_overlap,2353.74,2370.84,2344.74,2024-05-14T21:58:00+00:00,2357.83,time_exit,4.09,3.74,3.04,2.69,,2024,compression_breakout_up_with_tr_expansion,range_pct=0.142
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2024-05-15T08:00:00+00:00,2024-05-15T09:00:00+00:00,long,london,2362.47,2379.57,2353.47,2024-05-15T14:53:00+00:00,2353.47,stop_loss,-9.0,-9.35,-10.05,-10.4,,2024,compression_breakout_up_with_tr_expansion,range_pct=0.121
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2024-05-16T13:00:00+00:00,2024-05-16T14:00:00+00:00,short,london_ny_overlap,2379.19,2362.09,2388.19,2024-05-16T21:58:00+00:00,2376.57,time_exit,2.62,2.27,1.57,1.22,,2024,compression_breakout_down_with_tr_expansion,range_pct=0.163
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2024-05-17T07:00:00+00:00,2024-05-17T08:00:00+00:00,long,london,2386.01,2403.11,2377.01,2024-05-17T14:17:00+00:00,2403.11,take_profit,17.1,16.75,16.05,15.7,,2024,compression_breakout_up_with_tr_expansion,range_pct=0.029
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2024-05-22T12:00:00+00:00,2024-05-22T13:00:00+00:00,short,london_ny_overlap,2408.47,2391.37,2417.47,2024-05-22T15:18:00+00:00,2391.37,take_profit,17.1,16.75,16.05,15.7,,2024,compression_breakout_down_with_tr_expansion,range_pct=0.138
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2024-05-27T14:00:00+00:00,2024-05-27T15:00:00+00:00,long,london_ny_overlap,2354.98,2372.08,2345.98,2024-05-27T19:29:00+00:00,2350.23,time_exit,-4.75,-5.1,-5.8,-6.15,,2024,compression_breakout_up_with_tr_expansion,range_pct=0.175
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2024-05-28T07:00:00+00:00,2024-05-28T08:00:00+00:00,short,london,2341.55,2324.45,2350.55,2024-05-28T13:11:00+00:00,2350.55,stop_loss,-9.0,-9.35,-10.05,-10.4,,2024,compression_breakout_down_with_tr_expansion,range_pct=0.079
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2024-05-29T09:00:00+00:00,2024-05-29T10:00:00+00:00,short,london,2345.29,2328.19,2354.29,2024-05-29T17:59:00+00:00,2341.75,time_exit,3.54,3.19,2.49,2.14,,2024,compression_breakout_down_with_tr_expansion,range_pct=0.0
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2024-05-30T03:00:00+00:00,2024-05-30T04:00:00+00:00,short,asia,2330.67,2313.57,2339.67,2024-05-30T11:59:00+00:00,2339.67,stop_loss,-9.0,-9.35,-10.05,-10.4,,2024,compression_breakout_down_with_tr_expansion,range_pct=0.025
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2024-05-31T13:00:00+00:00,2024-05-31T14:00:00+00:00,long,london_ny_overlap,2354.83,2371.93,2345.83,2024-05-31T14:55:00+00:00,2345.83,stop_loss,-9.0,-9.35,-10.05,-10.4,,2024,compression_breakout_up_with_tr_expansion,range_pct=0.004
compression_expansion_confirmed,range16_pct18_expansion,unguarded,2024-06-11T13:00:00+00:00,2024-06-11T14:00:00+00:00,long,london_ny_overlap,2317.94,2335.04,2308.94,2024-06-11T17:17:00+00:00,2308.94,stop_loss,-9.0,-9.35,-10.05,-10.4,,2024,compression_breakout_up_with_tr_expansion,range_pct=0.037
