baseline,interval,entry_time_utc,exit_time_utc,direction,direction_label,entry_price,exit_price,raw_usd,cost_usd,net_usd,reason
higher_timeframe_sma20_trend,1h,2026-05-26T20:00:00+00:00,2026-05-26T23:00:00+00:00,-1,short,4507.58338,4518.93727,-11.35389000000032,0.35,-11.70389000000032,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-05-26T21:00:00+00:00,2026-05-27T00:00:00+00:00,-1,short,4508.13224,4516.34207,-8.209829999999783,0.35,-8.559829999999783,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-05-26T22:00:00+00:00,2026-05-27T01:00:00+00:00,-1,short,4512.54847,4509.13608,3.4123899999995047,0.35,3.0623899999995046,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-05-26T23:00:00+00:00,2026-05-27T02:00:00+00:00,1,long,4518.93727,4505.41215,-13.525120000000243,0.35,-13.875120000000242,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-05-27T00:00:00+00:00,2026-05-27T03:00:00+00:00,1,long,4516.34207,4498.28195,-18.060120000000097,0.35,-18.4101200000001,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-05-27T01:00:00+00:00,2026-05-27T04:00:00+00:00,-1,short,4509.13608,4509.94726,-0.8111799999996947,0.35,-1.1611799999996948,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-05-27T02:00:00+00:00,2026-05-27T05:00:00+00:00,-1,short,4505.41215,4497.29352,8.11862999999994,0.35,7.7686299999999395,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-05-27T03:00:00+00:00,2026-05-27T06:00:00+00:00,-1,short,4498.28195,4484.95979,13.322159999999712,0.35,12.972159999999713,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-05-27T04:00:00+00:00,2026-05-27T07:00:00+00:00,-1,short,4509.94726,4481.88939,28.05786999999964,0.35,27.707869999999637,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-05-27T05:00:00+00:00,2026-05-27T08:00:00+00:00,-1,short,4497.29352,4496.38042,0.9130999999997584,0.35,0.5630999999997585,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-05-27T06:00:00+00:00,2026-05-27T09:00:00+00:00,-1,short,4484.95979,4491.12534,-6.165549999999712,0.35,-6.5155499999997115,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-05-27T07:00:00+00:00,2026-05-27T10:00:00+00:00,-1,short,4481.88939,4444.38842,37.50097000000005,0.35,37.15097000000005,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-05-27T08:00:00+00:00,2026-05-27T11:00:00+00:00,-1,short,4496.38042,4427.40303,68.97739000000001,0.35,68.62739000000002,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-05-27T09:00:00+00:00,2026-05-27T12:00:00+00:00,-1,short,4491.12534,4439.2502,51.87513999999919,0.35,51.52513999999919,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-05-27T10:00:00+00:00,2026-05-27T13:00:00+00:00,-1,short,4444.38842,4427.1848,17.203620000000228,0.35,16.853620000000227,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-05-27T11:00:00+00:00,2026-05-27T14:00:00+00:00,-1,short,4427.40303,4434.55941,-7.156379999999444,0.35,-7.506379999999444,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-05-27T12:00:00+00:00,2026-05-27T15:00:00+00:00,-1,short,4439.2502,4436.6639,2.586300000000847,0.35,2.236300000000847,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-05-27T13:00:00+00:00,2026-05-27T16:00:00+00:00,-1,short,4427.1848,4450.65203,-23.4672300000002,0.35,-23.8172300000002,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-05-27T14:00:00+00:00,2026-05-27T17:00:00+00:00,-1,short,4434.55941,4452.23558,-17.67616999999973,0.35,-18.02616999999973,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-05-27T15:00:00+00:00,2026-05-27T18:00:00+00:00,-1,short,4436.6639,4454.44729,-17.78339000000051,0.35,-18.13339000000051,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-05-27T16:00:00+00:00,2026-05-27T19:00:00+00:00,-1,short,4450.65203,4449.52383,1.1282000000001062,0.35,0.7782000000001063,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-05-27T17:00:00+00:00,2026-05-27T20:00:00+00:00,-1,short,4452.23558,4456.29881,-4.063230000000658,0.35,-4.413230000000658,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-05-27T18:00:00+00:00,2026-05-27T21:00:00+00:00,-1,short,4454.44729,4456.18527,-1.7379799999998795,0.35,-2.0879799999998796,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-05-27T19:00:00+00:00,2026-05-27T22:00:00+00:00,-1,short,4449.52383,4457.68056,-8.156729999999698,0.35,-8.506729999999697,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-05-27T20:00:00+00:00,2026-05-27T23:00:00+00:00,-1,short,4456.29881,4447.61698,8.681830000000446,0.35,8.331830000000446,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-05-27T21:00:00+00:00,2026-05-28T00:00:00+00:00,-1,short,4456.18527,4456.6696,-0.4843300000002273,0.35,-0.8343300000002273,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-05-27T22:00:00+00:00,2026-05-28T01:00:00+00:00,-1,short,4457.68056,4409.95943,47.7211299999999,0.35,47.3711299999999,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-05-27T23:00:00+00:00,2026-05-28T02:00:00+00:00,-1,short,4447.61698,4395.8495,51.76747999999952,0.35,51.41747999999952,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-05-28T00:00:00+00:00,2026-05-28T03:00:00+00:00,-1,short,4456.6696,4375.20015,81.4694500000005,0.35,81.11945000000051,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-05-28T01:00:00+00:00,2026-05-28T04:00:00+00:00,-1,short,4409.95943,4374.32509,35.63433999999961,0.35,35.28433999999961,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-05-28T02:00:00+00:00,2026-05-28T05:00:00+00:00,-1,short,4395.8495,4389.5593,6.290200000000368,0.35,5.9402000000003685,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-05-28T03:00:00+00:00,2026-05-28T06:00:00+00:00,-1,short,4375.20015,4383.17604,-7.975890000000618,0.35,-8.325890000000618,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-05-28T04:00:00+00:00,2026-05-28T07:00:00+00:00,-1,short,4374.32509,4386.49782,-12.17272999999932,0.35,-12.522729999999319,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-05-28T05:00:00+00:00,2026-05-28T08:00:00+00:00,-1,short,4389.5593,4386.73152,2.8277799999996205,0.35,2.4777799999996204,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-05-28T06:00:00+00:00,2026-05-28T09:00:00+00:00,-1,short,4383.17604,4393.93639,-10.760349999999562,0.35,-11.110349999999562,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-05-28T07:00:00+00:00,2026-05-28T10:00:00+00:00,-1,short,4386.49782,4384.03919,2.458629999999175,0.35,2.108629999999175,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-05-28T08:00:00+00:00,2026-05-28T11:00:00+00:00,-1,short,4386.73152,4387.63154,-0.9000200000000405,0.35,-1.2500200000000405,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-05-28T09:00:00+00:00,2026-05-28T12:00:00+00:00,-1,short,4393.93639,4426.93554,-32.999150000000554,0.35,-33.349150000000556,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-05-28T10:00:00+00:00,2026-05-28T13:00:00+00:00,-1,short,4384.03919,4432.25078,-48.21158999999989,0.35,-48.56158999999989,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-05-28T11:00:00+00:00,2026-05-28T14:00:00+00:00,-1,short,4387.63154,4464.1492,-76.51765999999952,0.35,-76.86765999999952,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-05-28T12:00:00+00:00,2026-05-28T15:00:00+00:00,1,long,4426.93554,4479.10605,52.17050999999992,0.35,51.82050999999992,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-05-28T13:00:00+00:00,2026-05-28T16:00:00+00:00,1,long,4432.25078,4509.01053,76.75974999999926,0.35,76.40974999999926,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-05-28T14:00:00+00:00,2026-05-28T17:00:00+00:00,1,long,4464.1492,4508.56337,44.41417000000001,0.35,44.06417000000001,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-05-28T15:00:00+00:00,2026-05-28T18:00:00+00:00,1,long,4479.10605,4501.5216,22.415549999999712,0.35,22.06554999999971,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-05-28T16:00:00+00:00,2026-05-28T19:00:00+00:00,1,long,4509.01053,4498.7797,-10.230829999999514,0.35,-10.580829999999514,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-05-28T17:00:00+00:00,2026-05-28T20:00:00+00:00,1,long,4508.56337,4496.36988,-12.193489999999656,0.35,-12.543489999999656,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-05-28T18:00:00+00:00,2026-05-28T21:00:00+00:00,1,long,4501.5216,4496.48933,-5.0322699999996985,0.35,-5.382269999999698,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-05-28T19:00:00+00:00,2026-05-28T22:00:00+00:00,1,long,4498.7797,4493.76226,-5.017439999999624,0.35,-5.367439999999624,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-05-28T20:00:00+00:00,2026-05-28T23:00:00+00:00,1,long,4496.36988,4495.90132,-0.46856000000025233,0.35,-0.8185600000002523,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-05-28T21:00:00+00:00,2026-05-29T00:00:00+00:00,1,long,4496.48933,4493.94233,-2.54700000000048,0.35,-2.8970000000004803,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-05-28T22:00:00+00:00,2026-05-29T01:00:00+00:00,1,long,4493.76226,4506.28666,12.524399999999332,0.35,12.174399999999332,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-05-28T23:00:00+00:00,2026-05-29T02:00:00+00:00,1,long,4495.90132,4502.60336,6.702040000000125,0.35,6.352040000000125,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-05-29T00:00:00+00:00,2026-05-29T03:00:00+00:00,1,long,4493.94233,4500.77647,6.834139999999934,0.35,6.484139999999934,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-05-29T01:00:00+00:00,2026-05-29T04:00:00+00:00,1,long,4506.28666,4514.32445,8.037790000000314,0.35,7.687790000000314,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-05-29T02:00:00+00:00,2026-05-29T05:00:00+00:00,1,long,4502.60336,4512.78656,10.183199999999488,0.35,9.833199999999488,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-05-29T03:00:00+00:00,2026-05-29T06:00:00+00:00,1,long,4500.77647,4522.69747,21.921000000000276,0.35,21.571000000000275,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-05-29T04:00:00+00:00,2026-05-29T07:00:00+00:00,1,long,4514.32445,4525.40424,11.079789999999775,0.35,10.729789999999776,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-05-29T05:00:00+00:00,2026-05-29T08:00:00+00:00,1,long,4512.78656,4514.77145,1.9848900000006324,0.35,1.6348900000006323,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-05-29T06:00:00+00:00,2026-05-29T09:00:00+00:00,1,long,4522.69747,4532.82625,10.128780000000006,0.35,9.778780000000006,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-05-29T07:00:00+00:00,2026-05-29T10:00:00+00:00,1,long,4525.40424,4537.30276,11.898519999999735,0.35,11.548519999999735,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-05-29T08:00:00+00:00,2026-05-29T11:00:00+00:00,1,long,4514.77145,4537.21301,22.44156000000021,0.35,22.091560000000207,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-05-29T09:00:00+00:00,2026-05-29T12:00:00+00:00,1,long,4532.82625,4520.66767,-12.158580000000256,0.35,-12.508580000000256,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-05-29T10:00:00+00:00,2026-05-29T13:00:00+00:00,1,long,4537.30276,4540.29256,2.9898000000002867,0.35,2.6398000000002866,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-05-29T11:00:00+00:00,2026-05-29T14:00:00+00:00,1,long,4537.21301,4567.12594,29.912929999999506,0.35,29.562929999999504,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-05-29T12:00:00+00:00,2026-05-29T15:00:00+00:00,1,long,4520.66767,4570.51728,49.84961000000021,0.35,49.49961000000021,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-05-29T13:00:00+00:00,2026-05-29T16:00:00+00:00,1,long,4540.29256,4566.86892,26.576360000000022,0.35,26.22636000000002,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-05-29T14:00:00+00:00,2026-05-29T17:00:00+00:00,1,long,4567.12594,4553.31377,-13.812170000000151,0.35,-14.16217000000015,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-05-29T15:00:00+00:00,2026-05-29T18:00:00+00:00,1,long,4570.51728,4554.53231,-15.98497000000043,0.35,-16.334970000000432,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-05-29T16:00:00+00:00,2026-05-29T19:00:00+00:00,1,long,4566.86892,4543.61815,-23.250769999999648,0.35,-23.60076999999965,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-05-29T17:00:00+00:00,2026-05-29T20:00:00+00:00,1,long,4553.31377,4540.15778,-13.155990000000202,0.35,-13.505990000000201,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-05-29T18:00:00+00:00,2026-05-29T21:00:00+00:00,1,long,4554.53231,4542.5261,-12.006209999999555,0.35,-12.356209999999555,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-05-29T19:00:00+00:00,2026-05-29T22:00:00+00:00,1,long,4543.61815,4542.56034,-1.057810000000245,0.35,-1.4078100000002451,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-05-29T20:00:00+00:00,2026-05-29T23:00:00+00:00,1,long,4540.15778,4542.56262,2.4048400000001493,0.35,2.054840000000149,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-05-29T21:00:00+00:00,2026-05-30T00:00:00+00:00,1,long,4542.5261,4542.56917,0.04306999999971595,0.35,-0.30693000000028403,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-05-29T22:00:00+00:00,2026-05-30T01:00:00+00:00,1,long,4542.56034,4542.57109,0.010750000000371074,0.35,-0.3392499999996289,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-05-29T23:00:00+00:00,2026-05-30T02:00:00+00:00,1,long,4542.56262,4542.56408,0.0014600000004065805,0.35,-0.3485399999995934,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-05-30T00:00:00+00:00,2026-05-30T03:00:00+00:00,1,long,4542.56917,4542.56131,-0.007859999999709544,0.35,-0.3578599999997095,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-05-30T01:00:00+00:00,2026-05-30T04:00:00+00:00,1,long,4542.57109,4542.55729,-0.013800000000628643,0.35,-0.3638000000006286,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-05-30T02:00:00+00:00,2026-05-30T05:00:00+00:00,-1,short,4542.56408,4542.55214,0.01194000000032247,0.35,-0.3380599999996775,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-05-30T03:00:00+00:00,2026-05-30T06:00:00+00:00,-1,short,4542.56131,4542.54622,0.015089999999872816,0.35,-0.33491000000012716,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-05-30T04:00:00+00:00,2026-05-30T07:00:00+00:00,-1,short,4542.55729,4542.55239,0.004899999999906868,0.35,-0.3451000000000931,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-05-30T05:00:00+00:00,2026-05-30T08:00:00+00:00,-1,short,4542.55214,4542.56682,-0.014680000000225846,0.35,-0.3646800000002258,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-05-30T06:00:00+00:00,2026-05-30T09:00:00+00:00,-1,short,4542.54622,4542.46159,0.08463000000028842,0.35,-0.26536999999971156,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-05-30T07:00:00+00:00,2026-05-30T10:00:00+00:00,-1,short,4542.55239,4542.44794,0.10444999999981519,0.35,-0.2455500000001848,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-05-30T08:00:00+00:00,2026-05-30T11:00:00+00:00,-1,short,4542.56682,4542.44204,0.1247800000001007,0.35,-0.22521999999989928,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-05-30T09:00:00+00:00,2026-05-30T12:00:00+00:00,-1,short,4542.46159,4542.43618,0.025410000000192667,0.35,-0.3245899999998073,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-05-30T10:00:00+00:00,2026-05-30T13:00:00+00:00,-1,short,4542.44794,4542.43499,0.012950000000273576,0.35,-0.3370499999997264,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-05-30T11:00:00+00:00,2026-05-30T14:00:00+00:00,-1,short,4542.44204,4542.43855,0.0034900000000561704,0.35,-0.3465099999999438,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-05-30T12:00:00+00:00,2026-05-30T15:00:00+00:00,-1,short,4542.43618,4542.44661,-0.010430000000269501,0.35,-0.3604300000002695,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-05-30T13:00:00+00:00,2026-05-30T16:00:00+00:00,-1,short,4542.43499,4542.45862,-0.02363000000059401,0.35,-0.373630000000594,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-05-30T14:00:00+00:00,2026-05-30T17:00:00+00:00,-1,short,4542.43855,4542.52671,-0.0881600000002436,0.35,-0.4381600000002436,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-05-30T15:00:00+00:00,2026-05-30T18:00:00+00:00,1,long,4542.44661,4542.50929,0.06268000000000029,0.35,-0.2873199999999997,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-05-30T16:00:00+00:00,2026-05-30T19:00:00+00:00,-1,short,4542.45862,4542.50887,-0.050249999999323336,0.35,-0.4002499999993233,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-05-30T17:00:00+00:00,2026-05-30T20:00:00+00:00,1,long,4542.52671,4542.52645,-0.00025999999979831045,0.35,-0.3502599999997983,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-05-30T18:00:00+00:00,2026-05-30T21:00:00+00:00,-1,short,4542.50929,4542.5424,-0.03311000000030617,0.35,-0.38311000000030615,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-05-30T19:00:00+00:00,2026-05-30T22:00:00+00:00,1,long,4542.50887,4542.55558,0.04671000000053027,0.35,-0.3032899999994697,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-05-30T20:00:00+00:00,2026-05-30T23:00:00+00:00,1,long,4542.52645,4542.56509,0.03863999999975931,0.35,-0.31136000000024067,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-05-30T21:00:00+00:00,2026-05-31T00:00:00+00:00,1,long,4542.5424,4542.57026,0.0278600000001461,0.35,-0.3221399999998539,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-05-30T22:00:00+00:00,2026-05-31T01:00:00+00:00,1,long,4542.55558,4542.57072,0.015139999999519205,0.35,-0.3348600000004808,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-05-30T23:00:00+00:00,2026-05-31T02:00:00+00:00,1,long,4542.56509,4542.56645,0.0013600000002043089,0.35,-0.34863999999979567,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-05-31T00:00:00+00:00,2026-05-31T03:00:00+00:00,1,long,4542.57026,4542.55774,-0.012520000000222353,0.35,-0.36252000000022233,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-05-31T01:00:00+00:00,2026-05-31T04:00:00+00:00,1,long,4542.57072,4542.5452,-0.025520000000142318,0.35,-0.3755200000001423,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-05-31T02:00:00+00:00,2026-05-31T05:00:00+00:00,1,long,4542.56645,4542.5297,-0.036750000000211,0.35,-0.386750000000211,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-05-31T03:00:00+00:00,2026-05-31T06:00:00+00:00,1,long,4542.55774,4542.54354,-0.014200000000528235,0.35,-0.3642000000005282,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-05-31T04:00:00+00:00,2026-05-31T07:00:00+00:00,1,long,4542.5452,4542.55958,0.014380000000528526,0.35,-0.33561999999947145,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-05-31T05:00:00+00:00,2026-05-31T08:00:00+00:00,1,long,4542.5297,4542.57321,0.04350999999951455,0.35,-0.30649000000048543,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-05-31T06:00:00+00:00,2026-05-31T09:00:00+00:00,1,long,4542.54354,4542.46133,-0.08220999999957712,0.35,-0.4322099999995771,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-05-31T07:00:00+00:00,2026-05-31T10:00:00+00:00,1,long,4542.55958,4542.44865,-0.11092999999982567,0.35,-0.46092999999982565,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-05-31T08:00:00+00:00,2026-05-31T11:00:00+00:00,1,long,4542.57321,4542.43977,-0.13343999999960943,0.35,-0.4834399999996094,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-05-31T09:00:00+00:00,2026-05-31T12:00:00+00:00,-1,short,4542.46133,4542.43531,0.02602000000024418,0.35,-0.3239799999997558,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-05-31T10:00:00+00:00,2026-05-31T13:00:00+00:00,-1,short,4542.44865,4542.43558,0.013069999999970605,0.35,-0.3369300000000294,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-05-31T11:00:00+00:00,2026-05-31T14:00:00+00:00,-1,short,4542.43977,4542.44056,-0.0007900000000518048,0.35,-0.3507900000000518,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-05-31T12:00:00+00:00,2026-05-31T15:00:00+00:00,-1,short,4542.43531,4542.4499,-0.014589999999770953,0.35,-0.36458999999977093,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-05-31T13:00:00+00:00,2026-05-31T16:00:00+00:00,-1,short,4542.43558,4542.46295,-0.027369999999791617,0.35,-0.3773699999997916,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-05-31T14:00:00+00:00,2026-05-31T17:00:00+00:00,-1,short,4542.44056,4542.52134,-0.08078000000023167,0.35,-0.43078000000023164,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-05-31T15:00:00+00:00,2026-05-31T18:00:00+00:00,-1,short,4542.4499,4542.50284,-0.05294000000048982,0.35,-0.4029400000004898,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-05-31T16:00:00+00:00,2026-05-31T19:00:00+00:00,-1,short,4542.46295,4542.54511,-0.08215999999993073,0.35,-0.4321599999999307,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-05-31T17:00:00+00:00,2026-05-31T20:00:00+00:00,1,long,4542.52134,4542.5767,0.055359999999382126,0.35,-0.29464000000061785,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-05-31T18:00:00+00:00,2026-05-31T21:00:00+00:00,-1,short,4542.50284,4539.66479,2.838050000000294,0.35,2.488050000000294,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-05-31T19:00:00+00:00,2026-05-31T22:00:00+00:00,1,long,4542.54511,4537.49507,-5.050040000000081,0.35,-5.4000400000000806,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-05-31T20:00:00+00:00,2026-05-31T23:00:00+00:00,1,long,4542.5767,4541.34765,-1.2290499999999156,0.35,-1.5790499999999157,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-05-31T21:00:00+00:00,2026-06-01T00:00:00+00:00,-1,short,4539.66479,4538.07634,1.5884500000001935,0.35,1.2384500000001935,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-05-31T22:00:00+00:00,2026-06-01T01:00:00+00:00,-1,short,4537.49507,4526.66818,10.826890000000276,0.35,10.476890000000276,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-05-31T23:00:00+00:00,2026-06-01T02:00:00+00:00,-1,short,4541.34765,4522.2593,19.08834999999999,0.35,18.73834999999999,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-06-01T00:00:00+00:00,2026-06-01T03:00:00+00:00,-1,short,4538.07634,4515.22934,22.846999999999753,0.35,22.49699999999975,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-06-01T01:00:00+00:00,2026-06-01T04:00:00+00:00,-1,short,4526.66818,4514.02489,12.643289999999979,0.35,12.29328999999998,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-06-01T02:00:00+00:00,2026-06-01T05:00:00+00:00,-1,short,4522.2593,4520.08158,2.177719999999681,0.35,1.827719999999681,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-06-01T03:00:00+00:00,2026-06-01T06:00:00+00:00,-1,short,4515.22934,4502.53325,12.696089999999458,0.35,12.346089999999458,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-06-01T04:00:00+00:00,2026-06-01T07:00:00+00:00,-1,short,4514.02489,4501.72416,12.30072999999993,0.35,11.95072999999993,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-06-01T05:00:00+00:00,2026-06-01T08:00:00+00:00,-1,short,4520.08158,4497.31116,22.77041999999983,0.35,22.42041999999983,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-06-01T06:00:00+00:00,2026-06-01T09:00:00+00:00,-1,short,4502.53325,4496.13743,6.39582000000064,0.35,6.04582000000064,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-06-01T07:00:00+00:00,2026-06-01T10:00:00+00:00,-1,short,4501.72416,4503.83393,-2.109770000000026,0.35,-2.459770000000026,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-06-01T08:00:00+00:00,2026-06-01T11:00:00+00:00,-1,short,4497.31116,4506.42113,-9.109969999999521,0.35,-9.45996999999952,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-06-01T09:00:00+00:00,2026-06-01T12:00:00+00:00,-1,short,4496.13743,4500.10601,-3.9685800000006566,0.35,-4.318580000000656,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-06-01T10:00:00+00:00,2026-06-01T13:00:00+00:00,-1,short,4503.83393,4452.08909,51.744839999999385,0.35,51.394839999999384,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-06-01T11:00:00+00:00,2026-06-01T14:00:00+00:00,-1,short,4506.42113,4456.18073,50.24039999999968,0.35,49.89039999999968,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-06-01T12:00:00+00:00,2026-06-01T15:00:00+00:00,-1,short,4500.10601,4473.23127,26.8747400000002,0.35,26.5247400000002,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-06-01T13:00:00+00:00,2026-06-01T16:00:00+00:00,-1,short,4452.08909,4478.99334,-26.904249999999593,0.35,-27.254249999999594,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-06-01T14:00:00+00:00,2026-06-01T17:00:00+00:00,-1,short,4456.18073,4488.18058,-31.99985000000015,0.35,-32.34985000000015,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-06-01T15:00:00+00:00,2026-06-01T18:00:00+00:00,-1,short,4473.23127,4487.5101,-14.278830000000198,0.35,-14.628830000000198,close_vs_sma20
